영상ID,제목,업로드일,조회수,좋아요,댓글수,설명(첫줄),URL
Qw_gFYCxr7o,A  인공지능 관련 미래직업 모음,2024-03-01,51,1,0,,https://youtu.be/Qw_gFYCxr7o
jF4KWusjGOI,8  로봇 윤리학자,2024-03-01,101,1,0,,https://youtu.be/jF4KWusjGOI
s6WVVLCfbdg,7  드론 전문가,2024-03-01,13,0,0,,https://youtu.be/s6WVVLCfbdg
IX5xb5LC7h8,6  자율주행 자동차 엔지니어,2024-03-01,111,0,0,,https://youtu.be/IX5xb5LC7h8
Nh3NjhYXFf4,4  빅데이터 전문가,2024-03-01,18,0,0,,https://youtu.be/Nh3NjhYXFf4
GD0mJt9mCN4,3  사물인터넷 전문가,2024-03-01,37,0,0,,https://youtu.be/GD0mJt9mCN4
WLUEFM7qMHg,2  인공지능 전문가,2024-03-01,46,1,0,,https://youtu.be/WLUEFM7qMHg
pMRAG3P0RbU,54  신재생 에너지 전문가,2024-02-29,34,0,0,,https://youtu.be/pMRAG3P0RbU
i8ChofAcH60,49  크라우드 펀딩 전문가,2024-02-29,31,1,0,,https://youtu.be/i8ChofAcH60
M43BcmmJTLo,45  디지털 큐레이터,2024-02-29,48,0,0,,https://youtu.be/M43BcmmJTLo
gps22wZb7rY,42  기후 변화 대응 전문가,2024-02-29,31,0,0,,https://youtu.be/gps22wZb7rY
-PMwS4Eo3rE,33  게임 디자이너,2024-02-29,13,0,0,,https://youtu.be/-PMwS4Eo3rE
nsgLqUPd_QQ,24  메타버스 엔지니어,2024-02-29,11,0,0,,https://youtu.be/nsgLqUPd_QQ
JOwcYF9Fe7Q,18  NFT 엔지니어,2024-02-29,13,1,0,,https://youtu.be/JOwcYF9Fe7Q
iPZKwR09j7I,9  생명공학자,2024-02-29,31,0,0,,https://youtu.be/iPZKwR09j7I
sls1ijtpvS0,5  로봇공학자,2024-02-29,83,1,0,,https://youtu.be/sls1ijtpvS0
FwRSidqc2LI,1  프롬프트 엔지니어,2024-02-29,21,0,0,,https://youtu.be/FwRSidqc2LI
fJTcpOn_Xtg,세일즈스파크 소개 영상,2024-02-10,13,0,0,세일즈스파크 소개 영상,https://youtu.be/fJTcpOn_Xtg
B2BYHlOY1EI,세일즈스파크 소개 영상 1,2024-02-10,26,0,0,세일즈스파크 소개 영상-1,https://youtu.be/B2BYHlOY1EI
beLwEKAnVPk,TalkWise AI Tutor,2023-12-30,17,1,1,"If you need more information, please feel free to contact us via jaiwshim@Gmail.com. ",https://youtu.be/beLwEKAnVPk
rz3MtVN6Bqo,톡와이즈AI 소개 영상12분,2023-12-29,25,1,1,Title: Enhancing Persuasive Conversation Skills in English,https://youtu.be/rz3MtVN6Bqo
LZfWcORU0FU,톡와이즈 AI 상담 실습 영상,2023-12-29,32,2,0,[톡와이즈 AI 상담 실습 영상],https://youtu.be/LZfWcORU0FU
noeYfeSQ_i4,A Guide to Starting Your Own Business summary Gather Session 18,2023-12-17,8,1,0,Finding the Right Mentors,https://youtu.be/noeYfeSQ_i4
9sHP0pjpRaw,A Guide to Starting Your Own Business summary Gather Session 19,2023-12-17,8,1,0,Establishing Your Professional Networ,https://youtu.be/9sHP0pjpRaw
11bcWWdTzaA,A Guide to Starting Your Own Business summary Gather Session 17,2023-12-17,11,1,0,Creating a Sustainable and Scalable B,https://youtu.be/11bcWWdTzaA
ycaPt31HUyA,A Guide to Starting Your Own Business summary Gather Session 16,2023-12-16,8,0,0,Navigating the Digital Marketplace,https://youtu.be/ycaPt31HUyA
QxC3GEVW6zI,A Guide to Starting Your Own Business summary Gather Session 14,2023-12-16,7,0,0,Understanding the Legal Aspects of St,https://youtu.be/QxC3GEVW6zI
9Obypsm_rNY,A Guide to Starting Your Own Business summary Gather Session 15,2023-12-16,1,0,0,Preparing Your Business for Growth,https://youtu.be/9Obypsm_rNY
zEMgRAYpK9c,A Guide to Starting Your Own Business summary Gather Session 12,2023-12-15,6,0,0,Connecting with Investors and Buildin,https://youtu.be/zEMgRAYpK9c
uatKuYA_-HE,A Guide to Starting Your Own Business summary Gather Session 13,2023-12-15,8,0,0,Connecting with Investors and Buildin,https://youtu.be/uatKuYA_-HE
YNXwTZteFJo,A Guide to Starting Your Own Business summary Gather Session 11,2023-12-15,3,1,0,Executing Your Plan Building Your Tea,https://youtu.be/YNXwTZteFJo
iQndvqrSIWg,A Guide to Starting Your Own Business summary Gather Session 08,2023-12-14,1,0,0,Creating Your Ideal Work Environment,https://youtu.be/iQndvqrSIWg
CLBncZ8v8XE,A Guide to Starting Your Own Business summary Gather Session 10,2023-12-14,1,0,0,Creating Your Brand Message,https://youtu.be/CLBncZ8v8XE
2rk88oTn9G0,A Guide to Starting Your Own Business summary Gather Session 09,2023-12-14,2,0,0,Developing Your Business’ Unique Sell,https://youtu.be/2rk88oTn9G0
zmXfAIBM2-4,A Guide to Starting Your Own Business summary Gather Session 05,2023-12-13,11,0,0,Developing a Comprehensive Strategic,https://youtu.be/zmXfAIBM2-4
_dehlr3zC_I,A Guide to Starting Your Own Business summary Gather Session 04,2023-12-13,3,1,0,Leveraging Your Strengths and Overcom,https://youtu.be/_dehlr3zC_I
KNZH6Nl0sUg,A Guide to Starting Your Own Business summary Gather Session 07,2023-12-13,5,1,0,Crafting Your Brand Identity,https://youtu.be/KNZH6Nl0sUg
aJ9IC8rsn3g,A Guide to Starting Your Own Business summary Gather Session 06,2023-12-13,4,0,0,Designing Your Business Model & Infra,https://youtu.be/aJ9IC8rsn3g
_BBh4Q4pcGY,A Guide to Starting Your Own Business summary Gather Session 02,2023-12-12,5,1,0,Shaping Your Personal Vision for Your,https://youtu.be/_BBh4Q4pcGY
-4zltwLNqZQ,A Guide to Starting Your Own Business summary Gather Session 03,2023-12-12,4,0,0,Identifying Your Core Values and Unde,https://youtu.be/-4zltwLNqZQ
ZeURAxAzVW0,Immersion Technology Session 20,2023-12-11,6,1,0,Strategies for Achieving Success Through Mastery of Flow,https://youtu.be/ZeURAxAzVW0
pImz6rVbiYk,Immersion Technology Session 19,2023-12-11,4,1,0,Taking Time to Rest and Recharge,https://youtu.be/pImz6rVbiYk
X41h--NbLhY,Immersion Technology Session 18,2023-12-11,8,0,0,The Power of Positive Self Talk,https://youtu.be/X41h--NbLhY
EUhWnbK2_Ds,Immersion Technology Session 07,2023-12-10,7,1,0,The Benefits of Self Awareness,https://youtu.be/EUhWnbK2_Ds
BQOLKHJgv1I,Immersion Technology Session 16,2023-12-10,2,0,0,Strategies for Cultivating Gratitude,https://youtu.be/BQOLKHJgv1I
3HNIg262DxE,Immersion Technology Session 17,2023-12-10,17,0,0,Learning to Say 'No',https://youtu.be/3HNIg262DxE
UbV4CQAc9gU,Immersion Technology Session 05,2023-12-09,10,1,0,The Benefits of Taking Time to Reflect,https://youtu.be/UbV4CQAc9gU
ROGzmvI9qPk,Immersion Technology Session 06,2023-12-09,4,1,0,Overcoming Mental Disorders and Limiting Belief,https://youtu.be/ROGzmvI9qPk
4w9WuUw0B64,Immersion Technology Session 04,2023-12-09,5,0,0,Identifying Problem Areas in Your Life,https://youtu.be/4w9WuUw0B64
wkKnJHOZzOA,Immersion Technology Session 03,2023-12-08,6,1,0,Creating a Distraction Free Environment,https://youtu.be/wkKnJHOZzOA
k7vB8DMLhto,Immersion Technology Session 02,2023-12-08,5,1,0,How to Understand and Avoid Distractions,https://youtu.be/k7vB8DMLhto
NGVu8WaqZ6U,Immersion Technology Session 01,2023-12-08,3,0,0,Mastering the Art of Immersion,https://youtu.be/NGVu8WaqZ6U
8WGBdCYrN3A,009-[#40 챗봇] 커리어앵커로 진로 & 미래역량 설계하기 소개 영상,2023-12-08,125,1,0,[#40] Career Plan by Career Anchor (Edgar Schein),https://youtu.be/8WGBdCYrN3A
_v2rhvbQYCY,008-[#40 챗봇] 커리어앵커로 진로 & 미래역량 설계하기 시연 영상,2023-12-08,49,1,0,[#40] Career Plan by Career Anchor (Edgar Schein),https://youtu.be/_v2rhvbQYCY
YTK6HXJKu60,Gather The Secret to becoming a 1% Genius 20,2023-12-07,6,0,0,Harnessing the power of self motivation,https://youtu.be/YTK6HXJKu60
0qX99_Sng0A,Gather The Secret to becoming a 1% Genius 18,2023-12-07,1,0,0,How to develop resilience,https://youtu.be/0qX99_Sng0A
o4U0Zn_nnkg,Gather The Secret to becoming a 1% Genius 15,2023-12-06,3,0,0,Network Development,https://youtu.be/o4U0Zn_nnkg
rVYvg9kPH4E,Gather The Secret to becoming a 1% Genius 13,2023-12-06,3,0,0,Harness the power of networking,https://youtu.be/rVYvg9kPH4E
L0yvq9yRoYc,Gather The Secret to becoming a 1% Genius 17,2023-12-06,10,0,0,The benefits of taking risks,https://youtu.be/L0yvq9yRoYc
-gF9xllmz2Q,Gather The Secret to becoming a 1% Genius 16,2023-12-06,2,0,0,Making Effective Decisions,https://youtu.be/-gF9xllmz2Q
puxkErX1rbI,Gather The Secret to becoming a 1% Genius 14,2023-12-05,2,1,0,How to find a mentor,https://youtu.be/puxkErX1rbI
q8VAbnZdN9c,Gather The Secret to becoming a 1% Genius 12Prioritize tasks to maximize efficiency,2023-12-05,2,0,0,Prioritize tasks to maximize efficiency,https://youtu.be/q8VAbnZdN9c
KGQCW8Ru7Hs,Gather The Secret to becoming a 1% Genius 11,2023-12-05,2,0,0,Harness the power of habit,https://youtu.be/KGQCW8Ru7Hs
MP32Gqq_aUI,Gather The Secret to becoming a 1% Genius 10,2023-12-05,13,1,0,The Secret of Self Discipline,https://youtu.be/MP32Gqq_aUI
8MsPWVN9jXk,A Guide to Starting Your Own Business summary Gather,2023-12-05,5,0,0,A Guide to Starting Your Own Business summary Gather,https://youtu.be/8MsPWVN9jXk
EFUgxDb_8Qs,Immersion Technology summary Gather Summary Gather,2023-12-05,1,0,0,Immersion Technology summary Gather Summary Gather,https://youtu.be/EFUgxDb_8Qs
jMmffX_Zoog,A Guide to Starting Your Own Business summary Gather Session 01,2023-12-05,7,0,0,A Guide to Starting Your Own Business,https://youtu.be/jMmffX_Zoog
wtXny_eR9ik,Gather The Secret to becoming a 1% Genius 07,2023-12-04,1,1,0,Breaking limiting beliefs,https://youtu.be/wtXny_eR9ik
Z8_5UWBQaxk,Gather The Secret to becoming a 1% Genius 06,2023-12-04,3,1,0,Setting clear and meaningful goals,https://youtu.be/Z8_5UWBQaxk
ZO0ZLwYBqY0,Gather The Secret to becoming a 1% Genius 05,2023-12-04,3,1,0,Liberation of creative thinking,https://youtu.be/ZO0ZLwYBqY0
FSbeJNd4hD4,Gather The Secret to becoming a 1% Genius 09,2023-12-04,1,0,0,Overcoming fear and anxiety,https://youtu.be/FSbeJNd4hD4
0O8HHBn-KYY,Gather The Secret to becoming a 1% Genius 08,2023-12-04,1,0,0,The power of visualization,https://youtu.be/0O8HHBn-KYY
_202KqjguxE,Gather The Secret to becoming a 1% Genius 02,2023-12-03,4,0,0,The power of reflection,https://youtu.be/_202KqjguxE
QS8DQdWgsaw,Gather The Secret to becoming a 1% Genius 03,2023-12-03,11,0,0,Master your mindset,https://youtu.be/QS8DQdWgsaw
2vMPLIETtg8,Gather The Secret to becoming a 1% Genius 04,2023-12-03,1,0,0,How to identify and utilize your strengths,https://youtu.be/2vMPLIETtg8
mVb_ZzT8dhI,Gather The Secret to becoming a 1% Genius Summary Gather,2023-12-02,7,1,1,Gather The Secret to becoming a 1% Genius Summary Gather,https://youtu.be/mVb_ZzT8dhI
U4TBuMdOSKw,Gather The Secret to becoming a 1% Genius,2023-12-02,0,0,1,The Secret to becoming a 1% Genius,https://youtu.be/U4TBuMdOSKw
7Row5AmYJT4,Gather The Secret to becoming a 1% Genius 01,2023-12-02,5,0,0,What is a genius,https://youtu.be/7Row5AmYJT4
MPpmDwEklqA,Gather The Secret to becoming a 1% Genius 19,2023-12-02,0,0,0,Master self promotion skills,https://youtu.be/MPpmDwEklqA
IxOrIrHRSgQ,직원의 온전성을 복원하는 기술 19,2023-12-02,3,0,0,팀 육성의 미래,https://youtu.be/IxOrIrHRSgQ
OGBrah0VJOg,직원의 온전성을 복원하는 기술 18,2023-12-02,12,0,0,육성 성공 측정,https://youtu.be/OGBrah0VJOg
jIZgE8YCh3Q,직원의 온전성을 복원하는 기술 20,2023-12-02,8,0,0,결론  재설정 의제 수용,https://youtu.be/jIZgE8YCh3Q
xiebW9f3R4Y,직원의 온전성을 복원하는 기술 16,2023-12-02,12,0,0,코칭 문화 조성,https://youtu.be/xiebW9f3R4Y
hLPKaVYpELU,직원의 온전성을 복원하는 기술 17,2023-12-02,12,0,0,리더십 개발 및 지원,https://youtu.be/hLPKaVYpELU
NB9Ej0aVK8E,직원의 온전성을 복원하는 기술 15,2023-12-02,10,0,0,성과 관리  결과 달성 및 성공 보상,https://youtu.be/NB9Ej0aVK8E
BzzBwzp_Nzo,직원의 온전성을 복원하는 기술 13,2023-12-02,41,0,0,갈등 해결과 건전한 불일치,https://youtu.be/BzzBwzp_Nzo
lehaY4pqFSM,직원의 온전성을 복원하는 기술 14,2023-12-02,40,0,0,문화 조성을 통한 갈등 예방,https://youtu.be/lehaY4pqFSM
FM6bGTGwT3s,직원의 온전성을 복원하는 기술 10,2023-12-02,31,0,0,정신 건강 및 웰빙 점검,https://youtu.be/FM6bGTGwT3s
Eo7vjWMSgA8,직원의 온전성을 복원하는 기술 12,2023-12-02,25,0,0,감성 지능  팀의 감정 이해하기,https://youtu.be/Eo7vjWMSgA8
npgvqdD3Hl8,직원의 온전성을 복원하는 기술 11,2023-12-02,13,0,0,유연근무제와 건강한 생활습관,https://youtu.be/npgvqdD3Hl8
nySjPiSuEN8,007 - [#18 챗봇] Historical Story Maker   역사적 이야기 메이커,2023-12-01,49,1,1,007 - [#18 챗봇] Historical Story Maker   역사적 이야기 메이커,https://youtu.be/nySjPiSuEN8
ZWdUSgu_FfQ,톡스캔AI 6가지 질문 유형 분류기13분,2023-11-30,4,1,0,,https://youtu.be/ZWdUSgu_FfQ
ciGMJ47MBhE,006 - [#02 챗봇] 톡스캔(TalkScan) AI   6가지 질문 유형 맞추기,2023-11-30,12,0,0,006 - [#02 챗봇] 톡스캔(TalkScan) AI   6가지 질문 유형 맞추기,https://youtu.be/ciGMJ47MBhE
7cSZcy20slw,005 - [#01 챗봇] 톡스캔AI 6가지 질문 유형 분류기,2023-11-30,40,1,0,005 - [#01 챗봇] 톡스캔AI 6가지 질문 유형 분류기,https://youtu.be/7cSZcy20slw
5BElmFlfEcE,직원의 소프트 랜딩을 위한 온보딩 전략 17온보딩 중 다세대 참여,2023-11-27,1,1,0,,https://youtu.be/5BElmFlfEcE
OzZ-vWlESjg,직원의 소프트 랜딩을 위한 온보딩 전략 18다양성 및 포용성 이해,2023-11-27,5,1,0,,https://youtu.be/OzZ-vWlESjg
AyNvD43aEsY,직원의 소프트 랜딩을 위한 온보딩 전략 15증강 및 가상 현실을 활용한 온보딩,2023-11-27,5,1,0,,https://youtu.be/AyNvD43aEsY
l5IwbIZcqYc,직원의 소프트 랜딩을 위한 온보딩 전략 19글로벌 환경에서의 온보딩 관리,2023-11-27,3,0,0,,https://youtu.be/l5IwbIZcqYc
ZVLHkWTh7V8,직원의 소프트 랜딩을 위한 온보딩 전략 14온보딩을 위한 가상 및 비디오 미팅 최적화,2023-11-27,2,0,0,,https://youtu.be/ZVLHkWTh7V8
_23svMxbRuc,직원의 소프트 랜딩을 위한 온보딩 전략 20온보딩 프로세스의 효과성 평가,2023-11-27,5,0,0,,https://youtu.be/_23svMxbRuc
32fiPYd3BiE,직원의 소프트 랜딩을 위한 온보딩 전략 12사용자 친화적인 온보딩 프로세스 만들기,2023-11-27,5,0,0,,https://youtu.be/32fiPYd3BiE
eN_GOjTPRPA,직원의 소프트 랜딩을 위한 온보딩 전략 10직원 참여 유도하기,2023-11-27,4,1,0,,https://youtu.be/eN_GOjTPRPA
PxFnoIqW7XU,직원의 소프트 랜딩을 위한 온보딩 전략 13원격 연결을 통한 온보딩 관리,2023-11-27,7,0,0,,https://youtu.be/PxFnoIqW7XU
JcbLGiFj79c,직원의 소프트 랜딩을 위한 온보딩 전략 16온보딩 프로그램의 성공 측정,2023-11-27,1,1,0,,https://youtu.be/JcbLGiFj79c
GG5ghJsgDCg,직원의 소프트 랜딩을 위한 온보딩 전략 11결과 향상을 위한 온보딩 간소화,2023-11-27,3,0,0,,https://youtu.be/GG5ghJsgDCg
cs2n_b5gAks,직원의 소프트 랜딩을 위한 온보딩 전략 09유지 및 온보딩 이해,2023-11-27,4,0,0,,https://youtu.be/cs2n_b5gAks
REu1GCnVlnY,직원의 소프트 랜딩을 위한 온보딩 전략 08매력적인 온보딩 경험 제공,2023-11-27,4,1,0,,https://youtu.be/REu1GCnVlnY
w7a91SNhBD8,직원의 소프트 랜딩을 위한 온보딩 전략 07온보딩이 팀의 성공에 미치는 영향,2023-11-27,1,0,0,,https://youtu.be/w7a91SNhBD8
pjFXUvgQPFw,직원의 소프트 랜딩을 위한 온보딩 전략 06온보딩 문화 확립,2023-11-27,2,0,0,,https://youtu.be/pjFXUvgQPFw
